,Group.1,Quantile,X,folioviv,foliohog,ubica_geo,ageb,tam_loc,est_socio.x,upm,factor_hog,clase_hog,sexo_jefe.x,edad_jefe,educa_jefe.x,tot_integ.x,hombres,mujeres,mayores,menores,p12_64,p65mas,ing_cor,Energy2014,percep_tot,Quantile.1,Income2014,folioviv.1,foliohog.1,ubica_geo.1,ageb.1,tam_loc.1,est_socio.x.1,upm.1,Intercept,Elasticity_Income_Electricity,Coef_socio,Coef_sexo_jefe,Coef_educa_jefe,Coef_tot_members,Coef_educ_sex_jefe,Income2014,sexo_jefe.educa_jefe,Income2015,Income2016,Income2017,Income2018,Income2019,Income2020,Income2021,Income2022,Income2023,Income2024,Income2025,Income2026,Income2027,Income2028,Income2029,Energy2014,Income2030,Energy2015,Energy2016,Energy2017,Energy2018,Energy2019,Energy2020,Energy2021,Energy2022,Energy2023,Energy2024,Energy2025,Energy2026,Energy2027,Energy2028,Energy2029,Energy2030
31,31,31,9725.15,1726297429,1,169836046.4,NA,2.85,1.5,13775,1307.6,2.3,1.2,40.15,4.25,5.25,2.85,2.4,3.25,2,3.2,0.05,453.9181885,30.486624,20.3235095,31,9725.15,1726297429,1,169836046.4,NA,2.85,1.5,13775,90.32130707,-2.228826434,0.410873753,0.304822366,0.181872613,0.062702804,0.191204918,9678.402,-0.037635647,9919.653,10118.04606,10320.40698,10526.81512,10737.35142,10952.09845,11171.14042,11394.56323,11622.45449,11854.90358,12092.00166,12333.84169,12580.51852,12832.12889,13088.77147,4.63295,13350.5469,29.12763613,27.82922722,26.58869688,25.40346507,24.27106678,23.18914688,22.1554552,21.16784192,20.22425301,19.32272601,18.46138596,17.63844146,16.85218097,16.10096924,15.38324393,14.69751231
32,32,32,10622.21053,1896637652,1.105263158,185426861.1,NA,3.736842105,1.315789474,14941.05263,1891.473684,2.263157895,1.105263158,44.68421053,3.473684211,5.315789474,2.842105263,2.473684211,3.736842105,1.578947368,3.473684211,0.263157895,459.4467463,23.10625947,28.34023316,32,10622.21053,1896637652,1.105263158,185426861.1,NA,3.736842105,1.315789474,14941.05263,91.75396883,-2.199683248,0.410256361,0.309011508,0.166212106,0.060346338,0.191862556,9954.836316,-0.036734174,10834.65474,11051.34783,11272.37479,11497.82228,11727.77873,11962.3343,12201.58099,12445.61261,12694.52486,12948.41536,13207.38367,13471.53134,13740.96197,14015.78121,14296.09683,3.584736842,14582.01877,22.08973044,21.11792224,20.18886744,19.30068517,18.45157729,17.63982478,16.86378424,16.12188457,15.41262378,14.73456597,14.08633841,13.46662876,12.87418241,12.30779994,11.76633471,11.24869053
33,33,33,9327,1698567654,1.1,166506559.2,NA,3.55,1.35,13391.5,1654.25,2,1.2,45.85,3.75,4.55,1.95,2.6,2.8,1.75,2.75,0.05,375.0737095,15.493947,47.867463,33,9327,1698567654,1.1,166506559.2,NA,3.55,1.35,13391.5,92.99605968,-2.205121044,0.415590735,0.30628306,0.159617976,0.060289809,0.189966191,8631.4525,-0.03601863,9513.54,9703.8108,9897.887016,10095.84476,10297.76165,10503.71688,10713.79122,10928.06705,11146.62839,11369.56096,11596.95217,11828.89122,12065.46904,12306.77842,12552.91399,1.941625,12803.97227,14.81062643,14.15744195,13.53306448,12.93622358,12.3657048,11.82034728,11.29904135,10.80072628,10.3243881,9.86905759,9.433808259,9.017754476,8.620049673,8.239884614,7.876485755,7.529113665
34,34,34,8521.2,1562852950,1.1,152561561.3,NA,3.3,1.45,12399.5,1899.15,2.3,1.1,45.8,3.85,5.25,2.5,2.75,3.75,1.5,3.35,0.4,458.247951,26.645318,36.1811835,34,8521.2,1562852950,1.1,152561561.3,NA,3.3,1.45,12399.5,94.15096256,-2.242478293,0.421192437,0.305653878,0.171100193,0.059212582,0.192851941,10090.3905,-0.036204839,8691.624,8865.45648,9042.76561,9223.620922,9408.09334,9596.255207,9788.180311,9983.943917,10183.6228,10387.29525,10595.04116,10806.94198,11023.08082,11243.54244,11468.41328,2.887325,11697.78155,25.45028706,24.30885273,23.21861124,22.17726661,21.18262583,20.23259425,19.32517119,18.45844565,17.63059238,16.83986796,16.08460719,15.36321954,14.67418582,14.01605495,13.38744098,12.78702006
35,35,35,8843.842105,1595152350,1.105263158,155568023.8,NA,3.315789474,1.421052632,12617.36842,1234.105263,2.473684211,1.315789474,43.47368421,4.894736842,4.315789474,1.894736842,2.421052632,3.052631579,1.263157895,2.736842105,0.315789474,371.7307116,31.77165158,40.87056474,35,8843.842105,1595152350,1.105263158,155568023.8,NA,3.315789474,1.421052632,12617.36842,95.6158428,-2.225185898,0.417707658,0.309669338,0.180026784,0.059925246,0.191384789,8420.434211,-0.037228113,9020.718947,9201.133326,9385.155993,9572.859113,9764.316295,9959.602621,10158.79467,10361.97057,10569.20998,10780.59418,10996.20606,11216.13018,11440.45279,11669.26184,11902.64708,4.096657895,12140.70002,30.35769496,29.00666466,27.71576024,26.48230586,25.30374479,24.17763407,23.10163946,22.07353062,21.09117644,20.15254067,19.25567768,18.39872843,17.57991661,16.79754496,16.04999176,15.33570745
36,36,36,8349.85,1506604596,1,146622592.4,NA,3.55,1.2,11716.5,1512.35,2.15,1.05,42.6,3.5,4.95,2.5,2.45,3.1,1.85,3,0.1,451.322046,19.7695645,27.2360375,36,8349.85,1506604596,1,146622592.4,NA,3.55,1.2,11716.5,96.69010837,-2.201374906,0.413930724,0.311414877,0.18903589,0.061713799,0.191639388,9766.4915,-0.039010068,8516.847,8687.18394,8860.927619,9038.146171,9218.909095,9403.287276,9591.353022,9783.180082,9978.843684,10178.42056,10381.98897,10589.62875,10801.42132,11017.44975,11237.79874,3.60885,11462.55472,18.89916004,18.0670773,17.27162909,16.51120247,15.78425554,15.08931426,14.4249695,13.78987418,13.18274052,12.60233744,12.04748805,11.51706729,11.00999964,10.5252569,10.06185617,9.618857816
37,37,37,11175.4,1980800019,1,194558034.7,NA,3.35,1.35,15829.5,1657.7,2.4,1.2,43.8,3.85,5.75,3.1,2.65,3.75,2,3.5,0.25,526.75686,21.57764,35.552881,37,11175.4,1980800019,1,194558034.7,NA,3.35,1.35,15829.5,97.83008393,-2.173659548,0.405294534,0.316839169,0.209500097,0.06466057,0.192171808,11475.709,-0.041188526,11398.908,11626.88616,11859.42388,12096.61236,12338.54461,12585.3155,12837.02181,13093.76225,13355.63749,13622.75024,13895.20525,14173.10935,14456.57154,14745.70297,15040.61703,1.9067125,15341.42937,20.63959114,19.74232225,18.8840605,18.06311013,17.2778491,16.52672587,15.80825636,15.12102101,14.46366197,13.83488044,13.23343404,12.65813443,12.10784494,11.58147828,11.07799446,10.59639869
38,38,38,8960.684211,1625368248,1,159123761.7,NA,3.578947368,1.315789474,12833.68421,1671.684211,2.157894737,1.105263158,43.78947368,4.105263158,5.210526316,2.631578947,2.578947368,3.526315789,1.684210526,3.473684211,0.052631579,485.3025247,19.03002684,28.52955368,38,8960.684211,1625368248,1,159123761.7,NA,3.578947368,1.315789474,12833.68421,98.63961502,-2.197803361,0.409829694,0.314360877,0.209941463,0.064606085,0.194777103,10486.36895,-0.041205994,9139.897895,9322.695853,9509.14977,9699.332765,9893.31942,10091.18581,10293.00952,10498.86972,10708.84711,10923.02405,11141.48453,11364.31422,11591.60051,11823.43252,12059.90117,3.878736842,12301.09919,18.1935417,17.39382516,16.62926101,15.8983041,15.19947717,14.53136793,13.89262615,13.28196094,12.69813817,12.13997796,11.60635227,11.09618267,10.60843812,10.1421329,9.696324624,9.270112327
39,39,39,9325.45,1688503028,1.1,165101046.2,NA,3.3,1.65,13346.5,1178.3,2.25,1.2,45.1,4.15,4.9,2.45,2.45,2.8,2.1,2.7,0.1,465.5610295,42.8296505,23.430134,39,9325.45,1688503028,1.1,165101046.2,NA,3.3,1.65,13346.5,99.73819882,-2.174340156,0.409198502,0.312418756,0.204278989,0.063236913,0.194666311,9979.4115,-0.039827991,9511.959,9702.19818,9896.242144,10094.16699,10296.05033,10501.97133,10712.01076,10926.25097,11144.77599,11367.67151,11595.02494,11826.92544,12063.46395,12304.73323,12550.8279,16.627219,12801.84445,40.96712592,39.18559658,37.48154026,35.8515879,34.29251695,32.80124502,31.37482374,30.01043295,28.70537516,27.45707017,26.26304996,25.12095388,24.0285239,22.98360022,21.98411692,21.02809795
40,40,40,11306.25,2010784379,1.1,197566056.6,NA,3.6,1.25,16045,1421.25,2.15,1.05,45.9,3.8,5.15,2.6,2.55,3.5,1.65,3.35,0.15,470.092574,23.6987275,49.582953,40,11306.25,2010784379,1.1,197566056.6,NA,3.6,1.25,16045,100.9072765,-2.144380054,0.409361749,0.306552008,0.196366994,0.062952019,0.194043488,10605.623,-0.038633981,11532.375,11763.0225,11998.28295,12238.24861,12483.01358,12732.67385,12987.32733,13247.07388,13512.01535,13782.25566,14057.90077,14339.05879,14625.83997,14918.35676,15216.7239,2.480625,15521.05838,22.68234593,21.70955453,20.77848381,19.88734449,19.03442399,18.21808321,17.43675332,16.6889328,15.97318451,15.28813294,14.6324616,14.00491042,13.40427341,12.82939628,12.27917425,11.75254992
41,41,41,12255.73684,2142776822,1,210428490.5,NA,3.473684211,1.315789474,17157.89474,1413.368421,2.157894737,1.157894737,43.52631579,3.368421053,5.368421053,2.473684211,2.894736842,3.578947368,1.789473684,3.368421053,0.210526316,516.8658232,21.43711316,29.62717947,41,12255.73684,2142776822,1,210428490.5,NA,3.473684211,1.315789474,17157.89474,101.7947352,-2.10680836,0.404805756,0.312815397,0.184017228,0.059795908,0.195152433,11152.91842,-0.035395823,12500.85158,12750.86861,13005.88598,13266.0037,13531.32378,13801.95025,14077.98926,14359.54904,14646.74002,14939.67482,15238.46832,15543.23769,15854.10244,16171.18449,16494.60818,3.081842105,16824.50034,20.53383537,19.66861825,18.83985807,18.04601866,17.2856286,16.55727846,15.85961821,15.19135468,14.55124922,13.93811535,13.35081659,12.78826435,12.24941591,11.73327247,11.23887734,10.76531412
42,42,42,11138.15,1975652457,1,194332069.8,NA,3.4,1.45,15735.5,1406.35,2.3,1.2,42.35,4.4,4.75,2.6,2.15,2.95,1.8,2.85,0.1,461.001653,20.572503,26.141108,42,11138.15,1975652457,1,194332069.8,NA,3.4,1.45,15735.5,102.5403411,-2.079494414,0.404010873,0.314745584,0.177108167,0.055062323,0.195263271,9941.689,-0.032528646,11360.913,11588.13126,11819.89389,12056.29176,12297.4176,12543.36595,12794.23327,13050.11793,13311.12029,13577.3427,13848.88955,14125.86734,14408.38469,14696.55238,14990.48343,2.176825,15290.2931,19.7168949,18.89687144,18.11095267,17.35772017,16.63581453,15.94393286,15.28082648,14.64529861,14.03620228,13.45243819,12.89295279,12.35673632,11.84282104,11.35027944,10.87822258,10.42579852
43,43,43,8974.85,1656327189,1,161945572.7,NA,3.25,1.4,13048,1657,2.3,1.25,42.3,4.45,5.1,2.35,2.75,3.55,1.55,3.45,0.1,496.794193,20.813436,30.772147,43,8974.85,1656327189,1,161945572.7,NA,3.25,1.4,13048,103.4454839,-2.112741703,0.411318298,0.311360047,0.17107202,0.054681678,0.199669645,10766.66,-0.03243985,9154.347,9337.43394,9524.182619,9714.666271,9908.959597,10107.13879,10309.28156,10515.4672,10725.77654,10940.29207,11159.09791,11382.27987,11609.92547,11842.12398,12078.96646,3.10415,12320.54579,19.93396772,19.09166122,18.28494624,17.51231887,16.77233874,16.06362635,15.38486049,14.73477576,14.11216026,13.51585327,12.94474313,12.39776516,11.87389965,11.37216999,10.89164083,10.43141636
44,44,44,9261.526316,1676726352,1,164212136.6,NA,3.157894737,1.684210526,13372.63158,2160.789474,2.315789474,1.157894737,45.57894737,4.210526316,5.210526316,2.736842105,2.473684211,3.421052632,1.789473684,3.315789474,0.105263158,511.2810095,29.70795211,32.66074368,44,9261.526316,1676726352,1,164212136.6,NA,3.157894737,1.684210526,13372.63158,104.369479,-2.105959164,0.413014103,0.312191708,0.167224396,0.053042726,0.199446082,11100.85211,-0.032065409,9446.756842,9635.691979,9828.405819,10024.97393,10225.47341,10429.98288,10638.58254,10851.35419,11068.38127,11289.7489,11515.54388,11745.85476,11980.77185,12220.38729,12464.79503,1.733052632,12714.09093,28.45667743,27.25810541,26.11001628,25.01028372,23.95687099,22.94782715,21.98128341,21.05544971,20.16861136,19.31912593,18.50542012,17.72598694,16.97938285,16.26422511,15.57918923,14.9230065
45,45,45,10032.85,1796707415,1,176776595.1,NA,3.15,1.5,14206.5,1137.95,2.25,1.2,44.75,4.55,5.25,2.6,2.65,3.3,1.95,3.25,0.05,533.74573,23.2744365,20.4762915,45,10032.85,1796707415,1,176776595.1,NA,3.15,1.5,14206.5,105.6050091,-2.128035936,0.41076983,0.316254364,0.19078932,0.055498262,0.201238275,11310.6535,-0.034210925,10233.507,10438.17714,10646.94068,10859.8795,11077.07709,11298.61863,11524.591,11755.08282,11990.18448,12229.98817,12474.58793,12724.07969,12978.56128,13238.13251,13502.89516,1.948975,13772.95306,22.28385975,21.33544267,20.42739089,19.55798645,18.72558449,17.92861016,17.16555563,16.43497724,15.7354928,15.06577891,14.42456854,13.81064853,13.2228574,12.66008309,12.12126085,11.60537128
46,46,46,10082.6,1828389519,1,179086565.7,NA,3.3,1.45,14450,1663.65,2.35,1.25,46.5,4.25,4.95,2.1,2.85,3.35,1.6,3.2,0.15,496.2475245,30.866472,31.6297695,46,10082.6,1828389519,1,179086565.7,NA,3.3,1.45,14450,106.6459224,-2.108917124,0.409825286,0.313092934,0.185716956,0.056614077,0.201216543,10773.006,-0.033800555,10284.252,10489.93704,10699.73578,10913.7305,11132.00511,11354.64521,11581.73811,11813.37287,12049.64033,12290.63314,12536.4458,12787.17472,13042.91821,13303.77658,13569.85211,3.0190125,13841.24915,29.56457537,28.31759059,27.12320155,25.97918987,24.8834307,23.83388884,22.82861491,21.86574177,20.94348103,20.06011971,19.21401711,18.40360172,17.6273683,16.88387513,16.17174126,15.48964402
47,47,47,11351.84211,2006052507,1.105263158,197744251.6,NA,3.052631579,1.684210526,16049.47368,1933.368421,2.210526316,1.157894737,44.84210526,4.631578947,5.052631579,2.631578947,2.421052632,3.421052632,1.631578947,3.263157895,0.157894737,496.8736942,32.99510421,46.79064158,47,11351.84211,2006052507,1.105263158,197744251.6,NA,3.052631579,1.684210526,16049.47368,107.5904789,-2.108423539,0.406928402,0.313168131,0.204046654,0.059546434,0.201118837,11095.19053,-0.035808894,11578.87895,11810.45653,12046.66566,12287.59897,12533.35095,12784.01797,13039.69833,13300.49229,13566.50214,13837.83218,14114.58883,14396.8806,14684.81822,14978.51458,15278.08487,5.218113158,15583.64657,31.60375112,30.27106927,28.99458457,27.77192728,26.60082757,25.47911135,24.40469619,23.37558747,22.38987469,21.44572792,20.54139437,19.67519518,18.84552228,18.05083543,17.2896593,16.56058081
48,48,48,10206.75,1847693289,1,181653046.3,NA,3.25,1.35,14661.5,1544.5,2.5,1.25,48.9,3.4,5.6,2.35,3.25,4.1,1.5,3.65,0.45,575.3205885,15.348613,33.9125815,48,10206.75,1847693289,1,181653046.3,NA,3.25,1.35,14661.5,108.7637291,-2.120879648,0.408298747,0.311329209,0.218298394,0.062065325,0.200908683,12433.33,-0.038018405,10410.885,10619.1027,10831.48475,11048.11445,11269.07674,11494.45827,11724.34744,11958.83439,12198.01107,12441.9713,12690.81072,12944.62694,13203.51948,13467.58986,13736.94166,2.125375,14011.6805,14.69756178,14.07412659,13.47713602,12.90546835,12.35804944,11.83385073,11.33188727,10.85121589,10.39093343,9.950175043,9.528112568,9.123952968,8.736936845,8.366337014,8.011457136,7.671630408
49,49,49,10307.35,1848374686,1,180804056.2,NA,3.45,1.35,14654.5,1574.45,2.2,1.15,50.1,3.35,4.3,2.4,1.9,3.15,1.15,2.75,0.4,444.9497675,17.4800395,27.9015065,49,10307.35,1848374686,1,180804056.2,NA,3.45,1.35,14654.5,109.9366759,-2.101583469,0.406548548,0.31015849,0.218321259,0.063050504,0.201327745,9650.026,-0.038661318,10513.497,10723.76694,10938.24228,11157.00712,11380.14727,11607.75021,11839.90522,12076.70332,12318.23739,12564.60213,12815.89418,13072.21206,13333.6563,13600.32943,13872.33602,3.460625,14149.78274,16.74532426,16.04149033,15.36723971,14.72132897,14.10256694,13.50981251,12.94197253,12.39799982,11.87689119,11.37768563,10.89946251,10.44133991,10.00247296,9.582052323,9.179302667,8.793481253
50,50,50,7965.947368,1461402653,1,142801121.1,NA,3.263157895,1.473684211,11457.89474,1829.157895,2.368421053,1.315789474,46.10526316,3.894736842,5.368421053,2.526315789,2.842105263,3.578947368,1.789473684,3.315789474,0.263157895,558.1455379,25.85557211,37.86475,50,7965.947368,1461402653,1,142801121.1,NA,3.263157895,1.473684211,11457.89474,111.0393058,-2.081826951,0.405986863,0.307810725,0.212090341,0.062541387,0.20135238,12163.47526,-0.037734634,8125.266316,8287.771642,8453.527075,8622.597616,8795.049569,8970.95056,9150.369571,9333.376963,9520.044502,9710.445392,9904.6543,10102.74739,10304.80233,10510.89838,10721.11635,5.244934211,10935.53867,24.77903557,23.74732229,22.75856598,21.81097806,20.90284442,20.03252232,19.19843742,18.39908093,17.63300688,16.8988295,16.19522073,15.52090779,14.87467091,14.25534109,13.66179803,13.09296804
51,51,51,8453.3,1542212289,1,151258038.6,NA,3.1,1.65,12146,1340.65,2.3,1.05,47.6,4.15,4.85,2.85,2,3.35,1.5,3.15,0.2,474.0095115,25.9312655,68.6522585,51,8453.3,1542212289,1,151258038.6,NA,3.1,1.65,12146,111.9375518,-2.082723547,0.404603634,0.307934541,0.227849735,0.064341665,0.201329159,11074.73,-0.039503516,8622.366,8794.81332,8970.709586,9150.123778,9333.126254,9519.788779,9710.184554,9904.388245,10102.47601,10304.52553,10510.61604,10720.82836,10935.24493,11153.94983,11377.02882,4.74075,11604.5694,24.85111235,23.81595242,22.82391152,21.87319356,20.96207725,20.08891302,19.25211997,18.4501831,17.68165048,16.94513069,16.23929023,15.56285119,14.91458886,14.29332955,13.69794847,13.12736767
52,52,52,10892.6,1916966633,1.25,188763611.7,NA,2.95,1.7,15424,1440.25,2.3,1.1,49.95,3.7,4.6,2.25,2.35,3.15,1.45,2.65,0.5,502.4821375,21.146783,16.9943025,52,10892.6,1916966633,1.25,188763611.7,NA,2.95,1.7,15424,112.9131166,-2.071291054,0.404858323,0.310277306,0.220661941,0.062141385,0.201604676,10601.56,-0.038252132,11110.452,11332.66104,11559.31426,11790.50055,12026.31056,12266.83677,12512.1735,12762.41697,13017.66531,13278.01862,13543.57899,13814.45057,14090.73958,14372.55437,14660.00546,5.04945,14953.20557,20.27076015,19.43102727,18.62608101,17.85448031,17.1148438,16.40584735,15.72622165,15.07475,14.45026611,13.85165197,13.27783591,12.72779066,12.20053148,11.69511444,11.21063473,10.74622498
53,53,53,12353.26316,2158858824,1.052631579,214538990.1,NA,2.842105263,1.736842105,17367.89474,1730.052632,2.263157895,1.263157895,42.57894737,3.842105263,5,2.473684211,2.526315789,3.210526316,1.789473684,3.105263158,0.105263158,537.8398089,34.97189316,31.83019368,53,12353.26316,2158858824,1.052631579,214538990.1,NA,2.842105263,1.736842105,17367.89474,113.9429731,-2.090234309,0.406797093,0.314199645,0.239636411,0.063168025,0.201270622,11625.91842,-0.041091087,12600.32842,12852.33499,13109.38169,13371.56932,13639.00071,13911.78072,14190.01634,14473.81666,14763.293,15058.55886,15359.73004,15666.92464,15980.26313,16299.86839,16625.86576,3.558947368,16958.38307,33.50990414,32.10903311,30.76672506,29.48053177,28.24810739,27.06720413,25.93566816,24.85143569,23.81252922,22.81705391,21.86319413,20.94921016,20.073435,19.23427135,18.43018867,17.65972042
54,54,54,10652,1887200549,1.05,185817108.8,NA,3,1.4,15064.5,1237.05,2.3,1.05,47.7,4.6,4.35,2.15,2.2,3,1.35,2.7,0.3,485.316874,24.740835,14.300944,54,10652,1887200549,1.05,185817108.8,NA,3,1.4,15064.5,114.8857657,-2.060922834,0.402333643,0.315997162,0.233500911,0.063678692,0.204199154,10196.282,-0.040723506,10865.04,11082.3408,11303.98762,11530.06737,11760.66872,11995.88209,12235.79973,12480.51573,12730.12604,12984.72856,13244.42313,13509.3116,13779.49783,14055.08778,14336.18954,4.6452,14622.91333,23.72105596,22.74331065,21.80586648,20.90706232,20.04530548,19.21906892,18.42688856,17.66736065,16.93913931,16.24093413,15.57150789,14.92967437,14.31429623,13.72428304,13.15858927,12.61621253
55,55,55,10927.15,1945303588,1.1,190933050.3,NA,3.2,1.4,15469.5,1861.55,2.35,1.1,45.6,4.4,4.9,2.45,2.45,3.6,1.3,3.3,0.3,543.489135,28.9847985,25.205012,55,10927.15,1945303588,1.1,190933050.3,NA,3.2,1.4,15469.5,116.0717188,-2.071505639,0.401384799,0.318635688,0.238914863,0.066789921,0.206420471,11606.003,-0.042339572,11145.693,11368.60686,11595.979,11827.89858,12064.45655,12305.74568,12551.86059,12802.89781,13058.95576,13320.13488,13586.53757,13858.26833,14135.43369,14418.14237,14706.50521,4.504325,15000.63532,27.78395503,26.63286264,25.52946014,24.47177172,23.45790346,22.48603988,21.55444071,20.6614378,19.8054321,18.98489082,18.19834465,17.44438518,16.72166233,16.02888198,15.36480359,14.72823804
56,56,56,9596.526316,1701393100,1.105263158,165587981.6,NA,3.631578947,1.368421053,13581.57895,1461,2.210526316,1.157894737,45.52631579,3.789473684,4.842105263,2.315789474,2.526315789,3.263157895,1.578947368,3.052631579,0.210526316,529.5039805,17.72183,36.82956053,56,9596.526316,1701393100,1.105263158,165587981.6,NA,3.631578947,1.368421053,13581.57895,116.9394675,-2.055244708,0.402636241,0.315129705,0.241061583,0.065286281,0.205167996,11557.82737,-0.04149537,9788.456842,9984.225979,10183.9105,10387.58871,10595.34048,10807.24729,11023.39224,11243.86008,11468.73728,11698.11203,11932.07427,12170.71576,12414.13007,12662.41267,12915.66093,4.215289474,13173.97414,16.99337605,16.29486513,15.62506642,14.98279972,14.36693333,13.77638205,13.21010533,12.66710534,12.14642532,11.64714779,11.16839302,10.7093174,10.26911204,9.847001281,9.442241335,9.054119005
57,57,57,10922.1,1919649340,1.05,189060542.5,NA,3.25,1.65,15410.5,1457.2,2.35,1.25,52.65,3.6,4.15,2.1,2.05,2.95,1.2,2.45,0.5,463.3705825,30.2049475,26.2385445,57,10922.1,1919649340,1.05,189060542.5,NA,3.25,1.65,15410.5,117.9724991,-2.009800378,0.396946528,0.312155412,0.247701638,0.06803418,0.203682505,9992.023,-0.043086598,11140.542,11363.35284,11590.6199,11822.43229,12058.88094,12300.05856,12546.05973,12796.98093,13052.92054,13313.97895,13580.25853,13851.8637,14128.90098,14411.479,14699.70858,5.8218125,14993.70275,28.9908292,27.82551361,26.70703906,25.63352271,24.60315744,23.61420874,22.66501182,21.75396884,20.87954614,20.04027175,19.23473283,18.46157337,17.71949182,17.007239,16.32361589,15.6674717
58,58,58,12253.52632,2148394588,1,212572121.3,NA,2.789473684,1.526315789,17092.10526,1507.421053,2.421052632,1.157894737,43.36842105,5.052631579,4.315789474,1.894736842,2.421052632,3.157894737,1.157894737,2.789473684,0.368421053,489.7646711,27.20505789,24.96697,58,12253.52632,2148394588,1,212572121.3,NA,2.789473684,1.526315789,17092.10526,119.2781605,-2.01473189,0.399863163,0.309767185,0.247284761,0.068278258,0.204060216,10504.72737,-0.043454202,12498.59684,12748.56878,13003.54015,13263.61096,13528.88318,13799.46084,14075.45006,14356.95906,14644.09824,14936.9802,15235.71981,15540.4342,15851.24289,16168.26775,16491.6331,6.729505263,16821.46576,26.10883994,25.05679369,24.04713927,23.0781685,22.14824206,21.25578667,20.39929244,19.57731034,18.78844971,18.03137594,17.30480818,16.6075172,15.93832331,15.29609434,14.67974376,14.0882288
59,59,59,13723.75,2393206006,1.05,236423050.8,NA,3.35,1.55,19193.5,1760.45,2.25,1.35,52.75,3.35,4.2,1.9,2.3,2.95,1.25,2.6,0.35,480.1913025,27.5556645,24.779839,59,13723.75,2393206006,1.05,236423050.8,NA,3.35,1.55,19193.5,120.2109492,-1.974735841,0.397281156,0.308592215,0.23655088,0.066200819,0.203905259,10305.5335,-0.041828282,13998.225,14278.1895,14563.75329,14855.02836,15152.12892,15455.1715,15764.27493,16079.56043,16401.15164,16729.17467,17063.75816,17405.03333,17753.13399,18108.19667,18470.36061,2.223375,18839.76782,26.46736133,25.42204039,24.41800411,23.45362195,22.52732779,21.63761736,20.78304579,19.96222528,19.17382285,18.41655814,17.68920139,16.99057139,16.31953359,15.67499823,15.05591861,14.46128937
