,Group.1,Quantile,X,folioviv,foliohog,ubica_geo,ageb,tam_loc,est_socio.x,upm,factor_hog,clase_hog,sexo_jefe.x,edad_jefe,educa_jefe.x,tot_integ.x,hombres,mujeres,mayores,menores,p12_64,p65mas,ing_cor,Energy2014,percep_tot,Quantile.1,Income2014,folioviv.1,foliohog.1,ubica_geo.1,ageb.1,tam_loc.1,est_socio.x.1,upm.1,Intercept,Elasticity_Income_Electricity,Coef_socio,Coef_sexo_jefe,Coef_educa_jefe,Coef_tot_members,Coef_educ_sex_jefe,Income2014,sexo_jefe.educa_jefe,Income2015,Income2016,Income2017,Income2018,Income2019,Income2020,Income2021,Income2022,Income2023,Income2024,Income2025,Income2026,Income2027,Income2028,Income2029,Income2030,Energy2015,Energy2016,Energy2017,Energy2018,Energy2019,Energy2020,Energy2021,Energy2022,Energy2023,Energy2024,Energy2025,Energy2026,Energy2027,Energy2028,Energy2029,Energy2030
31,31,31,9725.15,1726297429,1,169836046.4,NA,2.85,1.5,13775,1307.6,2.3,1.2,40.15,4.25,5.25,2.85,2.4,3.25,2,3.2,0.05,453.9181885,30.486624,20.3235095,31,9725.15,1726297429,1,169836046.4,NA,2.85,1.5,13775,90.32130707,-2.228826434,0.410873753,0.304822366,0.181872613,0.062702804,0.191204918,9678.402,-0.037635647,9919.653,10118.04606,10320.40698,10526.81512,10737.35142,10952.09845,11171.14042,11394.56323,11622.45449,11854.90358,12092.00166,12333.84169,12580.51852,12832.12889,13088.77147,13350.5469,29.12763613,27.82922722,26.58869688,25.40346507,24.27106678,23.18914688,22.1554552,21.16784192,20.22425301,19.32272601,18.46138596,17.63844146,16.85218097,16.10096924,15.38324393,14.69751231
32,32,32,10622.21053,1896637652,1.105263158,185426861.1,NA,3.736842105,1.315789474,14941.05263,1891.473684,2.263157895,1.105263158,44.68421053,3.473684211,5.315789474,2.842105263,2.473684211,3.736842105,1.578947368,3.473684211,0.263157895,459.4467463,23.10625947,28.34023316,32,10622.21053,1896637652,1.105263158,185426861.1,NA,3.736842105,1.315789474,14941.05263,91.75396883,-2.199683248,0.410256361,0.309011508,0.166212106,0.060346338,0.191862556,9954.836316,-0.036734174,10826.45724,11045.46437,11263.42729,11491.8001,11719.46828,11956.44354,12194.42174,12440.02536,12688.33499,12943.02494,13201.95367,13466.2233,13736.29371,14010.70664,14291.90512,14576.94166,22.11616086,21.11034087,20.19728523,19.29233697,18.45701723,17.63372439,16.86631947,16.11833716,15.41357319,14.73289128,14.08622256,13.46626184,12.87307005,12.30823694,11.76504594,11.24967304
33,33,33,9327,1698567654,1.1,166506559.2,NA,3.55,1.35,13391.5,1654.25,2,1.2,45.85,3.75,4.55,1.95,2.6,2.8,1.75,2.75,0.05,375.0737095,15.493947,47.867463,33,9327,1698567654,1.1,166506559.2,NA,3.55,1.35,13391.5,92.99605968,-2.205121044,0.415590735,0.30628306,0.159617976,0.060289809,0.189966191,8631.4525,-0.03601863,9495.368875,9690.769135,9878.053391,10082.49558,10279.34015,10490.65901,10697.92156,10915.68198,11132.90751,11357.6122,11584.91567,11817.12506,12055.12108,12295.52981,12543.62237,12792.71802,14.88948121,14.13481675,13.55817974,12.911315,12.38193159,11.80215059,11.30660184,10.79014796,10.32721869,9.864065084,9.433462936,9.01666092,8.616734876,8.241186671,7.872646186,7.532040379
34,34,34,8521.2,1562852950,1.1,152561561.3,NA,3.3,1.45,12399.5,1899.15,2.3,1.1,45.8,3.85,5.25,2.5,2.75,3.75,1.5,3.35,0.4,458.247951,26.645318,36.1811835,34,8521.2,1562852950,1.1,152561561.3,NA,3.3,1.45,12399.5,94.15096256,-2.242478293,0.421192437,0.305653878,0.171100193,0.059212582,0.192851941,10090.3905,-0.036204839,8683.836375,8859.867195,9034.265485,9217.899847,9400.198413,9590.658977,9781.379026,9978.636032,10177.74242,10382.17436,10589.88266,10801.89934,11018.64598,11238.7216,11464.43116,11692.9583,25.47658185,24.30134542,23.22694875,22.1690163,21.18800447,20.2265736,19.32767376,18.45494873,17.63152808,16.83821924,16.0844932,15.36285882,14.67309314,14.01648395,13.38617707,12.78798309
35,35,35,8843.842105,1595152350,1.105263158,155568023.8,NA,3.315789474,1.421052632,12617.36842,1234.105263,2.473684211,1.315789474,43.47368421,4.894736842,4.315789474,1.894736842,2.421052632,3.052631579,1.263157895,2.736842105,0.315789474,371.7307116,31.77165158,40.87056474,35,8843.842105,1595152350,1.105263158,155568023.8,NA,3.315789474,1.421052632,12617.36842,95.6158428,-2.225185898,0.417707658,0.309669338,0.180026784,0.059925246,0.191384789,8420.434211,-0.037228113,9001.591447,9187.405258,9364.278493,9558.80735,9744.925245,9945.857495,10142.08976,10348.93366,10554.76695,10768.01654,10983.53606,11203.74475,11429.5602,11657.42119,11892.86642,12128.85344,30.81376847,28.87413177,27.86223718,26.3364237,25.39828882,24.07131164,23.1456289,22.01190646,21.10761942,20.12353161,19.25367451,18.3923881,17.56071152,16.80507848,16.02777727,15.35261318
36,36,36,8349.85,1506604596,1,146622592.4,NA,3.55,1.2,11716.5,1512.35,2.15,1.05,42.6,3.5,4.95,2.5,2.45,3.1,1.85,3,0.1,451.322046,19.7695645,27.2360375,36,8349.85,1506604596,1,146622592.4,NA,3.55,1.2,11716.5,96.69010837,-2.201374906,0.413930724,0.311414877,0.18903589,0.061713799,0.191639388,9766.4915,-0.039010068,8503.867625,8677.868465,8846.760744,9028.611046,9205.750882,9393.960226,9580.017547,9774.333607,9969.043059,10169.88573,10373.39147,10581.22435,10794.02992,11009.41502,11231.16187,11454.51597,19.10245751,18.00746811,17.33737128,16.44549489,15.82672719,15.04142535,14.44474336,13.76212956,13.19013559,12.58927868,12.04658658,11.51421274,11.00135045,10.52864932,10.05184527,9.626474308
37,37,37,11175.4,1980800019,1,194558034.7,NA,3.35,1.35,15829.5,1657.7,2.4,1.2,43.8,3.85,5.75,3.1,2.65,3.75,2,3.5,0.25,526.75686,21.57764,35.552881,37,11175.4,1980800019,1,194558034.7,NA,3.35,1.35,15829.5,97.83008393,-2.173659548,0.405294534,0.316839169,0.209500097,0.06466057,0.192171808,11475.709,-0.041188526,11388.5245,11619.43378,11848.09038,12088.98426,12328.01804,12577.85386,12827.95343,13086.68507,13347.79699,13615.92238,13888.32725,14166.38583,14450.65842,14739.27519,15035.30753,15334.99837,20.66190926,19.73595774,18.89114449,18.05609646,17.2824324,16.52159137,15.81039525,15.11802893,14.46446413,13.83346518,13.23333602,12.65782381,12.10690262,11.58184885,11.07690122,10.59723308
38,38,38,8960.684211,1625368248,1,159123761.7,NA,3.578947368,1.315789474,12833.68421,1671.684211,2.157894737,1.105263158,43.78947368,4.105263158,5.210526316,2.631578947,2.578947368,3.526315789,1.684210526,3.473684211,0.052631579,485.3025247,19.03002684,28.52955368,38,8960.684211,1625368248,1,159123761.7,NA,3.578947368,1.315789474,12833.68421,98.63961502,-2.197803361,0.409829694,0.314360877,0.209941463,0.064606085,0.194777103,10486.36895,-0.041205994,9128.967895,9314.851242,9497.21977,9691.303186,9882.23882,10083.33145,10283.46386,10491.42005,10700.59395,10915.83683,11134.24453,11357.23683,11585.37617,11816.66643,12054.31222,12294.32972,18.22927176,17.38363363,16.6405965,15.88708398,15.20680371,14.523163,13.89604168,13.27718497,12.69941776,12.13772142,11.60619608,11.09568794,10.60693806,10.14272247,9.694586118,9.271438434
39,39,39,9325.45,1688503028,1.1,165101046.2,NA,3.3,1.65,13346.5,1178.3,2.25,1.2,45.1,4.15,4.9,2.45,2.45,2.8,2.1,2.7,0.1,465.5610295,42.8296505,23.430134,39,9325.45,1688503028,1.1,165101046.2,NA,3.3,1.65,13346.5,99.73819882,-2.174340156,0.409198502,0.312418756,0.204278989,0.063236913,0.194666311,9979.4115,-0.039827991,9501.5755,9694.7458,9884.908644,10086.53889,10285.52376,10494.50969,10702.94238,10919.17379,11136.93549,11360.84365,11588.14694,11820.20192,12057.55083,12298.30545,12545.5184,12795.41345,40.99760933,39.17688986,37.49122651,35.84199261,34.29878361,32.79422208,31.37774793,30.00634157,28.7064717,27.4551354,26.26291599,25.12052932,24.027236,22.98410662,21.98262287,21.02923806
40,40,40,11306.25,2010784379,1.1,197566056.6,NA,3.6,1.25,16045,1421.25,2.15,1.05,45.9,3.8,5.15,2.6,2.55,3.5,1.65,3.35,0.15,470.092574,23.6987275,49.582953,40,11306.25,2010784379,1.1,197566056.6,NA,3.6,1.25,16045,100.9072765,-2.144380054,0.409361749,0.306552008,0.196366994,0.062952019,0.194043488,10605.623,-0.038633981,11527.18325,11759.29631,11992.6162,12234.43456,12477.7503,12728.94303,12982.79314,13243.53529,13508.0951,13778.84173,14054.46177,14335.69703,14622.88341,14915.14287,15214.06915,15517.84288,22.69317739,21.70646017,20.78192889,19.88393013,19.03665564,18.21558093,17.43779599,16.68747311,15.973576,15.28744177,14.6324137,14.00475856,13.40381243,12.82957766,12.27863881,11.75295879
41,41,41,12255.73684,2142776822,1,210428490.5,NA,3.473684211,1.315789474,17157.89474,1413.368421,2.157894737,1.157894737,43.52631579,3.368421053,5.368421053,2.473684211,2.894736842,3.578947368,1.789473684,3.368421053,0.210526316,516.8658232,21.43711316,29.62717947,41,12255.73684,2142776822,1,210428490.5,NA,3.473684211,1.315789474,17157.89474,101.7947352,-2.10680836,0.404805756,0.312815397,0.184017228,0.059795908,0.195152433,11152.91842,-0.035395823,12495.38658,12746.94631,12999.92098,13261.98891,13525.78348,13798.02307,14073.21643,14355.82421,14642.61344,14936.08121,15234.84832,15539.69899,15850.99027,16167.80145,16491.8137,16821.11561,20.53572874,19.66807832,18.84046013,18.04542203,17.28601922,16.5568404,15.85980102,15.19109863,14.55131798,13.93799388,13.35080817,12.78823761,12.24933467,11.73330446,11.23878282,10.76538637
42,42,42,11138.15,1975652457,1,194332069.8,NA,3.4,1.45,15735.5,1406.35,2.3,1.2,42.35,4.4,4.75,2.6,2.15,2.95,1.8,2.85,0.1,461.001653,20.572503,26.141108,42,11138.15,1975652457,1,194332069.8,NA,3.4,1.45,15735.5,102.5403411,-2.079494414,0.404010873,0.314745584,0.177108167,0.055062323,0.195263271,9941.689,-0.032528646,11345.33775,11576.95269,11802.89364,12044.84961,12281.62774,12532.17349,12780.6307,13039.50216,13299.35954,13567.10091,13838.57255,14115.78206,14399.51501,14686.91071,14982.51918,15280.6466,19.72503426,18.89454938,18.11354354,17.35515137,16.63749744,15.94204458,15.28161499,14.64419361,14.03649919,13.45191336,12.89291637,12.35662066,11.84246946,11.35041799,10.87781305,10.42611175
43,43,43,8974.85,1656327189,1,161945572.7,NA,3.25,1.4,13048,1657,2.3,1.25,42.3,4.45,5.1,2.35,2.75,3.55,1.55,3.45,0.1,496.794193,20.813436,30.772147,43,8974.85,1656327189,1,161945572.7,NA,3.25,1.4,13048,103.4454839,-2.112741703,0.411318298,0.311360047,0.17107202,0.054681678,0.199669645,10766.66,-0.03243985,9154.15525,9340.20775,9525.515869,9718.852221,9911.946312,10112.15797,10313.49737,10520.92861,10730.85629,10946.12814,11155.65891,11388.66811,11606.96891,11848.91009,12076.31171,12328.33029,18.67042719,18.90592184,18.24777533,17.42354212,16.7664941,16.03383022,15.39901126,14.72805643,14.12455762,13.51076793,13.50468135,11.15542889,12.39005658,10.24906714,11.36205137,9.342423135
44,44,44,9261.526316,1676726352,1,164212136.6,NA,3.157894737,1.684210526,13372.63158,2160.789474,2.315789474,1.157894737,45.57894737,4.210526316,5.210526316,2.736842105,2.473684211,3.421052632,1.789473684,3.315789474,0.105263158,511.2810095,29.70795211,32.66074368,44,9261.526316,1676726352,1,164212136.6,NA,3.157894737,1.684210526,13372.63158,104.369479,-2.105959164,0.413014103,0.312191708,0.167224396,0.053042726,0.199446082,11100.85211,-0.032065409,9446.756842,9635.691979,9828.405819,10024.97393,10225.47341,10429.98288,10638.58254,10851.35419,11068.38127,11289.7489,11515.54388,11745.85476,11980.77185,12220.38729,12464.79503,12714.09093,28.45667743,27.25810541,26.11001628,25.01028372,23.95687099,22.94782715,21.98128341,21.05544971,20.16861136,19.31912593,18.50542012,17.72598694,16.97938285,16.26422511,15.57918923,14.9230065
45,45,45,10032.85,1796707415,1,176776595.1,NA,3.15,1.5,14206.5,1137.95,2.25,1.2,44.75,4.55,5.25,2.6,2.65,3.3,1.95,3.25,0.05,533.74573,23.2744365,20.4762915,45,10032.85,1796707415,1,176776595.1,NA,3.15,1.5,14206.5,105.6050091,-2.128035936,0.41076983,0.316254364,0.19078932,0.055498262,0.201238275,11310.6535,-0.034210925,10225.52763,10435.36167,10639.77381,10858.34437,11072.16887,11298.04158,11522.00553,11755.23635,11989.38385,12230.70334,12475.49043,12725.42529,12981.16988,13240.09778,13507.25828,13775.91431,5.467041478,20.31343499,20.23239747,19.11401082,18.69474305,17.78614413,17.23265702,16.40392074,15.79492929,15.04181017,14.40573477,13.79403664,13.20747925,12.70748436,11.94084629,11.6500441
46,46,46,10082.6,1828389519,1,179086565.7,NA,3.3,1.45,14450,1663.65,2.35,1.25,46.5,4.25,4.95,2.1,2.85,3.35,1.6,3.2,0.15,496.2475245,30.866472,31.6297695,46,10082.6,1828389519,1,179086565.7,NA,3.3,1.45,14450,106.6459224,-2.108917124,0.409825286,0.313092934,0.185716956,0.056614077,0.201216543,10773.006,-0.033800555,10273.8685,10482.48466,10688.40228,10906.1024,11121.47854,11347.18357,11572.66973,11806.29569,12041.79983,12283.80528,12529.5678,12780.4512,13037.00509,13297.3488,13564.54261,13834.81815,29.6222582,28.30110381,27.14157204,25.96097144,24.89534838,23.82051692,22.83419141,21.85792943,20.94557795,20.0564149,19.2137602,18.40278646,17.62489179,16.88485027,16.16886041,15.49184554
47,47,47,11351.84211,2006052507,1.105263158,197744251.6,NA,3.052631579,1.684210526,16049.47368,1933.368421,2.210526316,1.157894737,44.84210526,4.631578947,5.052631579,2.631578947,2.421052632,3.421052632,1.631578947,3.263157895,0.157894737,496.8736942,32.99510421,46.79064158,47,11351.84211,2006052507,1.105263158,197744251.6,NA,3.052631579,1.684210526,16049.47368,107.5904789,-2.108423539,0.406928402,0.313168131,0.204046654,0.059546434,0.201118837,11095.19053,-0.035808894,11573.41395,11806.53422,12040.70066,12283.58418,12527.81065,12780.09079,13034.9255,13296.76746,13562.37556,13834.23857,14110.96883,14393.34191,14681.70605,14975.13154,15275.2904,15580.26183,31.61004621,30.26927398,28.99658632,27.7699436,26.60212625,25.47765498,24.40530393,23.37473629,22.39010326,21.44532414,20.54136636,19.6751063,18.84525229,18.05094176,17.28934519,16.5608209
48,48,48,10206.75,1847693289,1,181653046.3,NA,3.25,1.35,14661.5,1544.5,2.5,1.25,48.9,3.4,5.6,2.35,3.25,4.1,1.5,3.65,0.45,575.3205885,15.348613,33.9125815,48,10206.75,1847693289,1,181653046.3,NA,3.25,1.35,14661.5,108.7637291,-2.120879648,0.408298747,0.311329209,0.218298394,0.062065325,0.200908683,12433.33,-0.038018405,10403.09738,10613.51342,10822.98463,11042.39337,11261.18181,11488.86204,11717.54615,11953.5265,12192.1307,12436.8504,12685.65222,12939.5843,13199.08464,13462.76903,13732.95954,14006.85725,14.71631217,14.06876587,13.48310671,12.89954736,12.36192091,11.82950733,11.33369785,10.84867982,10.3916139,9.948973065,9.528029241,9.123688615,8.736134028,8.366653038,8.010523732,7.672343495
49,49,49,10307.35,1848374686,1,180804056.2,NA,3.45,1.35,14654.5,1574.45,2.2,1.15,50.1,3.35,4.3,2.4,1.9,3.15,1.15,2.75,0.4,444.9497675,17.4800395,27.9015065,49,10307.35,1848374686,1,180804056.2,NA,3.45,1.35,14654.5,109.9366759,-2.101583469,0.406548548,0.31015849,0.218321259,0.063050504,0.201327745,9650.026,-0.038661318,10492.73,10708.86218,10915.57528,11141.75092,11359.09413,11592.82693,11821.76846,12062.54896,12302.55639,12550.94641,12802.13818,13058.76502,13321.83006,13587.47387,13861.71702,14136.92074,16.85555236,16.00969932,15.4025743,14.68617252,14.1254946,13.48402674,12.95270013,12.38295204,11.88092424,11.37055575,10.89896842,10.43977188,9.997709988,9.583926872,9.173762437,8.797712286
50,50,50,7965.947368,1461402653,1,142801121.1,NA,3.263157895,1.473684211,11457.89474,1829.157895,2.368421053,1.315789474,46.10526316,3.894736842,5.368421053,2.526315789,2.842105263,3.578947368,1.789473684,3.315789474,0.263157895,558.1455379,25.85557211,37.86475,50,7965.947368,1461402653,1,142801121.1,NA,3.263157895,1.473684211,11457.89474,111.0393058,-2.081826951,0.405986863,0.307810725,0.212090341,0.062541387,0.20135238,12163.47526,-0.037734634,8117.068816,8281.888184,8444.579575,8616.575432,8786.739119,8965.059792,9143.210324,9327.789715,9513.854634,9705.054976,9899.2243,10097.43934,10300.13408,10505.82382,10716.92464,10930.46157,24.82271086,23.73472287,22.77257606,21.79703342,20.9119427,20.02228597,19.20269794,18.39310227,17.63460997,16.89599433,16.19502417,15.52028375,14.87277454,14.25608776,13.65959036,13.09465474
51,51,51,8453.3,1542212289,1,151258038.6,NA,3.1,1.65,12146,1340.65,2.3,1.05,47.6,4.15,4.85,2.85,2,3.35,1.5,3.15,0.2,474.0095115,25.9312655,68.6522585,51,8453.3,1542212289,1,151258038.6,NA,3.1,1.65,12146,111.9375518,-2.082723547,0.404603634,0.307934541,0.227849735,0.064341665,0.201329159,11074.73,-0.039503516,8609.386625,8785.497845,8956.542711,9140.588653,9319.968041,9510.461729,9698.849079,9895.54177,10092.67539,10295.99071,10502.01854,10712.42396,10927.85353,11145.9151,11370.39195,11596.53065,24.88742884,23.80559262,22.83546984,21.86173453,20.96958402,20.08049077,19.25563673,18.44525517,17.68297452,16.94279041,16.23912782,15.56233551,14.91302143,14.29394718,13.69612294,13.1287638
52,52,52,10892.6,1916966633,1.25,188763611.7,NA,2.95,1.7,15424,1440.25,2.3,1.1,49.95,3.7,4.6,2.25,2.35,3.15,1.45,2.65,0.5,502.4821375,21.146783,16.9943025,52,10892.6,1916966633,1.25,188763611.7,NA,2.95,1.7,15424,112.9131166,-2.071291054,0.404858323,0.310277306,0.220661941,0.062141385,0.201604676,10601.56,-0.038252132,11100.0685,11325.20866,11547.98076,11782.87245,12015.78399,12259.37513,12503.10512,12755.33979,13009.82481,13271.19076,13536.70099,13807.72705,14084.82646,14366.12659,14654.69596,14946.77457,20.28420402,19.42719139,18.63036172,17.8502354,17.11762531,16.40272589,15.72752535,15.07292273,14.45075718,13.85078378,13.27777565,12.72759926,12.19994958,11.69534379,11.20995669,10.74674365
53,53,53,12353.26316,2158858824,1.052631579,214538990.1,NA,2.842105263,1.736842105,17367.89474,1730.052632,2.263157895,1.263157895,42.57894737,3.842105263,5,2.473684211,2.526315789,3.210526316,1.789473684,3.105263158,0.105263158,537.8398089,34.97189316,31.83019368,53,12353.26316,2158858824,1.052631579,214538990.1,NA,2.842105263,1.736842105,17367.89474,113.9429731,-2.090234309,0.406797093,0.314199645,0.239636411,0.063168025,0.201270622,11625.91842,-0.041091087,12597.59592,12850.37384,13106.39919,13369.56193,13636.23056,13909.81713,14187.62992,14471.95425,14761.22971,15056.76205,15357.92004,15665.15529,15978.70704,16298.17687,16624.46852,16956.69071,33.51303958,32.10813003,30.76772953,29.47953269,28.24875949,27.06647086,25.93597343,24.85100746,23.81264405,22.81685087,21.86318005,20.94916548,20.07329924,19.2343248,18.43003067,17.65984113
54,54,54,10652,1887200549,1.05,185817108.8,NA,3,1.4,15064.5,1237.05,2.3,1.05,47.7,4.6,4.35,2.15,2.2,3,1.35,2.7,0.3,485.316874,24.740835,14.300944,54,10652,1887200549,1.05,185817108.8,NA,3,1.4,15064.5,114.8857657,-2.060922834,0.402333643,0.315997162,0.233500911,0.063678692,0.204199154,10196.282,-0.040723506,10849.46475,11071.16223,11286.98737,11518.62522,11744.87886,11984.68963,12222.19716,12469.89996,12718.36529,12974.48677,13234.10613,13499.22632,13770.62815,14045.44611,14328.22529,14613.26683,23.779808,22.72651621,21.82460335,20.88846749,20.05748534,19.20539203,18.43259937,17.659353,16.94129116,16.23712864,15.57124371,14.92883521,14.31174449,13.72528887,13.15561484,12.61848802
55,55,55,10927.15,1945303588,1.1,190933050.3,NA,3.2,1.4,15469.5,1861.55,2.35,1.1,45.6,4.4,4.9,2.45,2.45,3.6,1.3,3.3,0.3,543.489135,28.9847985,25.205012,55,10927.15,1945303588,1.1,190933050.3,NA,3.2,1.4,15469.5,116.0717188,-2.071505639,0.401384799,0.318635688,0.238914863,0.066789921,0.206420471,11606.003,-0.042339572,11132.71363,11359.29139,11581.81212,11818.36345,12051.29834,12296.41863,12540.52512,12794.05133,13049.15514,13311.60005,13577.94007,13849.86393,14128.04229,14410.10764,14699.86834,14992.59657,27.82776054,26.62034817,25.54342056,24.45792207,23.46697444,22.4758572,21.55869204,20.65547822,19.80703334,18.98205974,18.19814815,17.44376114,16.71976514,16.02962966,15.36259308,14.7299288
56,56,56,9596.526316,1701393100,1.105263158,165587981.6,NA,3.631578947,1.368421053,13581.57895,1461,2.210526316,1.157894737,45.52631579,3.789473684,4.842105263,2.315789474,2.526315789,3.263157895,1.578947368,3.052631579,0.210526316,529.5039805,17.72183,36.82956053,56,9596.526316,1701393100,1.105263158,165587981.6,NA,3.631578947,1.368421053,13581.57895,116.9394675,-2.055244708,0.402636241,0.315129705,0.241061583,0.065286281,0.205167996,11557.82737,-0.04149537,9772.061842,9972.459063,10166.0155,10375.54434,10578.71958,10795.46576,11009.07374,11232.68559,11456.35755,11687.3312,11921.21427,12160.09967,12404.79357,12652.26355,12907.27751,13163.81993,17.04069312,16.28130486,15.64018592,14.96778041,14.37676378,13.76533545,13.21471519,12.6606387,12.14816249,11.64407489,11.16817971,10.70863979,10.26705142,9.847813486,9.439839061,9.055956601
57,57,57,10922.1,1919649340,1.05,189060542.5,NA,3.25,1.65,15410.5,1457.2,2.35,1.25,52.65,3.6,4.15,2.1,2.05,2.95,1.2,2.45,0.5,463.3705825,30.2049475,26.2385445,57,10922.1,1919649340,1.05,189060542.5,NA,3.25,1.65,15410.5,117.9724991,-2.009800378,0.396946528,0.312155412,0.247701638,0.06803418,0.203682505,9992.023,-0.043086598,11129.96675,11358.67427,11580.61965,11818.99014,12051.34109,12297.6161,12541.20716,12795.36516,13050.15979,13312.98716,13569.94153,13851.52842,14120.0313,14411.83733,14691.74433,14995.05625,29.10177646,27.79376494,26.74249759,25.59829553,24.62625636,23.58824308,22.67586541,21.7387338,20.88364451,20.03301613,19.2342286,18.45996999,17.71461104,17.00916494,16.3179145,15.67183802
58,58,58,12253.52632,2148394588,1,212572121.3,NA,2.789473684,1.526315789,17092.10526,1507.421053,2.421052632,1.157894737,43.36842105,5.052631579,4.315789474,1.894736842,2.421052632,3.157894737,1.157894737,2.789473684,0.368421053,489.7646711,27.20505789,24.96697,58,12253.52632,2148394588,1,212572121.3,NA,2.789473684,1.526315789,17092.10526,119.2781605,-2.01473189,0.399863163,0.309767185,0.247284761,0.068278258,0.204060216,10504.72737,-0.043454202,12482.20184,12736.80186,12985.64515,13251.56659,13512.26228,13787.6793,14061.13156,14345.78456,14631.7185,14926.19937,15224.85981,15529.81812,15841.90638,16158.11862,16483.24968,16811.31155,26.49947793,24.93883782,24.17672203,22.94695472,22.23258697,21.15969714,20.43882639,19.52144291,18.80332831,18.00496484,17.30298227,16.60171384,15.9206809,15.30302848,14.65918613,14.10389442
59,59,59,13723.75,2393206006,1.05,236423050.8,NA,3.35,1.55,19193.5,1760.45,2.25,1.35,52.75,3.35,4.2,1.9,2.3,2.95,1.25,2.6,0.35,480.1913025,27.5556645,24.779839,59,13723.75,2393206006,1.05,236423050.8,NA,3.35,1.55,19193.5,120.2109492,-1.974735841,0.397281156,0.308592215,0.23655088,0.066200819,0.203905259,10305.5335,-0.041828282,13982.64975,14267.01093,14546.75304,14843.58621,15136.33907,15443.97904,15750.67236,16068.94466,16389.39089,16718.93288,17053.44116,17394.94805,17744.26431,18098.555,18462.39636,18830.12132,26.53279614,25.40326327,24.43897772,23.43275493,22.54101038,21.6222176,20.78948373,19.95317948,19.17625711,18.412245,17.68890149,16.98961706,16.31662655,15.67614601,15.05251815,14.46389498
60,60,60,11782.8,2075510920,1.05,203945627.3,NA,3.2,1.6,16599.5,1249.3,2.2,1.2,46.5,4.8,4.9,2.3,2.6,3.45,1.45,3.35,0.1,564.247348,36.92248,28.2073645,60,11782.8,2075510920,1.05,203945627.3,NA,3.2,1.6,16599.5,120.9713358,-1.95152829,0.393628186,0.313945068,0.231510709,0.06546448,0.203721661,12090.9125,-0.04068506,12005.47663,12249.50965,12489.83475,12744.54653,12996.00508,13260.0195,13523.39801,13796.58168,14071.73609,14354.63263,14641.8333,14935.03502,15234.91681,15539.11964,15851.46058,16167.22066,35.51604189,34.08661342,32.77679376,31.47583276,30.26513459,29.06877356,27.94543502,26.84664226,25.80469658,24.79399654,23.828312,22.89792558,22.00314865,21.14644863,20.31869459,19.52877109
